"INCIDENT_KEY","VICTIM_ID","VICTIM_AGE_GROUP","VICTIM_SEX","VICTIM_RACE","STAT_MURDER_FLG"
"144878523","144878523-28271","18-24","MALE","BLACK","N"
"144878523","144878523-28272","<18","MALE","BLACK","N"
"144887596","144887596-28276","25-44","MALE","WHITE HISPANIC","N"
"145185609","145185609-28340","18-24","MALE","BLACK","N"
"145313503","145313503-28354","25-44","MALE","BLACK","N"
"145377561","145377561-28369","18-24","MALE","BLACK HISPANIC","N"
"145377568","145377568-28381","25-44","MALE","BLACK","Y"
"145377568","145377568-28382","25-44","MALE","BLACK","N"
"145473255","145473255-28393","18-24","MALE","BLACK","N"
"145503525","145503525-28399","18-24","MALE","BLACK","N"
"145810839","145810839-28476","<18","MALE","BLACK","N"
"145924871","145924871-28494","25-44","MALE","BLACK","N"
"145924877","145924877-28500","25-44","MALE","BLACK","N"
"146014287","146014287-28523","25-44","MALE","BLACK","N"
"146282281","146282281-28550","18-24","MALE","BLACK","N"
"146282282","146282282-28551","18-24","MALE","BLACK","N"
"146282283","146282283-28552","25-44","MALE","BLACK","N"
"146291684","146291684-28559","25-44","MALE","BLACK","N"
"146534941","146534941-28601","18-24","MALE","WHITE HISPANIC","N"
"146650544","146650544-28607","25-44","MALE","BLACK","N"
"146650545","146650545-28608","25-44","MALE","BLACK","N"
"146650545","146650545-28609","18-24","MALE","BLACK","N"
"146659233","146659233-28612","25-44","FEMALE","WHITE HISPANIC","Y"
"146659234","146659234-28613","25-44","MALE","BLACK","N"
"146877501","146877501-28646","18-24","FEMALE","BLACK","Y"
"146877501","146877501-28647","25-44","FEMALE","BLACK","N"
"146877501","146877501-28648","25-44","FEMALE","WHITE","N"
"146910067","146910067-28651","18-24","MALE","BLACK HISPANIC","N"
"147023024","147023024-28658","45-64","MALE","BLACK","N"
"147023025","147023025-28659","18-24","MALE","BLACK HISPANIC","N"
"147023027","147023027-28661","18-24","MALE","BLACK","N"
"147548595","147548595-28785","18-24","MALE","WHITE HISPANIC","N"
"147548596","147548596-28786","25-44","MALE","BLACK","N"
"147609592","147609592-28791","25-44","MALE","BLACK","N"
"147610780","147610780-28793","25-44","MALE","WHITE HISPANIC","N"
"147981217","147981217-28835","45-64","MALE","BLACK","Y"
"148364097","148364097-28906","<18","MALE","BLACK","N"
"148364097","148364097-28907","25-44","MALE","BLACK","N"
"148512174","148512174-28930","18-24","MALE","BLACK","N"
"148865203","148865203-28991","<18","MALE","BLACK","Y"
"148865203","148865203-28993","18-24","MALE","BLACK","N"
"149029625","149029625-29030","18-24","MALE","WHITE HISPANIC","N"
"149216136","149216136-29046","18-24","MALE","BLACK","N"
"149216137","149216137-29047","25-44","MALE","BLACK","N"
"149231827","149231827-29053","25-44","MALE","BLACK","Y"
"149231827","149231827-29055","25-44","MALE","BLACK","N"
"149231827","149231827-29379","25-44","MALE","BLACK HISPANIC","N"
"149253187","149253187-29059","25-44","MALE","BLACK","Y"
"149876555","149876555-29102","25-44","MALE","BLACK","N"
"150273223","150273223-29132","45-64","MALE","BLACK","N"
"150544023","150544023-29170","25-44","MALE","BLACK","N"
"150976933","150976933-29227","18-24","MALE","BLACK","Y"
"151010939","151010939-29230","25-44","MALE","BLACK","N"
"151173889","151173889-29253","25-44","MALE","BLACK","N"
"151206574","151206574-29270","18-24","MALE","BLACK","Y"
"151383173","151383173-29281","25-44","MALE","WHITE HISPANIC","N"
"151383175","151383175-29283","18-24","MALE","BLACK","N"
"151497203","151497203-29289","18-24","MALE","WHITE HISPANIC","N"
"151964838","151964838-29336","18-24","MALE","WHITE HISPANIC","N"
"152164624","152164624-29362","<18","MALE","BLACK","N"
"152396023","152396023-29385","45-64","FEMALE","WHITE","N"
"152396024","152396024-29386","18-24","MALE","BLACK","N"
"152396024","152396024-29387","25-44","MALE","BLACK","N"
"153415649","153415649-29509","25-44","MALE","BLACK","N"
"153451720","153451720-29514","25-44","FEMALE","BLACK","N"
"153451720","153451720-29549","18-24","MALE","BLACK","N"
"153511450","153511450-29527","25-44","MALE","BLACK","N"
"153538191","153538191-29543","18-24","MALE","BLACK","N"
"153709305","153709305-29566","25-44","MALE","BLACK","N"
"153709305","153709305-29567","18-24","MALE","BLACK","N"
"153710639","153710639-29573","25-44","MALE","BLACK HISPANIC","N"
"153792290","153792290-29586","18-24","MALE","BLACK","N"
"153970014","153970014-29609","<18","MALE","BLACK","N"
"153970014","153970014-29610","<18","MALE","BLACK","N"
"153970014","153970014-29614","<18","MALE","BLACK","N"
"153970014","153970014-29615","<18","MALE","BLACK","N"
"153970014","153970014-29616","<18","MALE","BLACK","N"
"153970015","153970015-29617","25-44","MALE","BLACK","N"
"154049396","154049396-29624","25-44","MALE","BLACK HISPANIC","Y"
"154177094","154177094-29644","25-44","MALE","BLACK","N"
"154177371","154177371-29648","18-24","MALE","BLACK","N"
"154350738","154350738-29662","45-64","MALE","BLACK","N"
"154697432","154697432-29731","18-24","MALE","BLACK","N"
"154774274","154774274-29741","<18","MALE","BLACK","N"
"155107030","155107030-29790","18-24","MALE","BLACK","N"
"155404907","155404907-29833","18-24","MALE","BLACK","N"
"155405171","155405171-29838","25-44","MALE","BLACK","Y"
"155405171","155405171-29839","18-24","FEMALE","BLACK","N"
"155509202","155509202-29854","<18","MALE","BLACK","N"
"155775761","155775761-29917","45-64","MALE","ASIAN / PACIFIC ISLANDER","Y"
"155775761","155775761-29919","45-64","MALE","ASIAN / PACIFIC ISLANDER","Y"
"155926281","155926281-29952","18-24","MALE","BLACK","N"
"155995756","155995756-29971","18-24","MALE","BLACK","Y"
"156431365","156431365-30054","18-24","MALE","BLACK","N"
"156603440","156603440-30098","<18","MALE","BLACK","N"
"156756666","156756666-30118","25-44","MALE","WHITE HISPANIC","N"
"156887024","156887024-30143","18-24","UNKNOWN","BLACK","N"
"156887024","156887024-30144","25-44","MALE","BLACK","N"
"156920837","156920837-30145","25-44","MALE","BLACK","N"
"156920839","156920839-30148","25-44","MALE","BLACK","Y"
"157022338","157022338-30156","25-44","MALE","BLACK","N"
"157055742","157055742-30166","18-24","MALE","BLACK HISPANIC","N"
"157093739","157093739-30168","18-24","MALE","WHITE HISPANIC","Y"
"157321244","157321244-30199","45-64","MALE","WHITE HISPANIC","N"
"157351152","157351152-30201","18-24","MALE","BLACK","N"
"158455854","158455854-30357","18-24","MALE","BLACK","N"
"158090347","158090347-30314","25-44","MALE","BLACK","N"
"158090348","158090348-30315","18-24","MALE","BLACK","N"
"158090350","158090350-30318","18-24","MALE","BLACK","N"
"158447906","158447906-30350","25-44","MALE","BLACK","N"
"158832607","158832607-30428","18-24","MALE","BLACK","N"
"158832608","158832608-30429","25-44","FEMALE","BLACK","N"
"158843092","158843092-30437","45-64","MALE","BLACK","N"
"158843092","158843092-30438","45-64","FEMALE","BLACK","N"
"159053823","159053823-30454","18-24","MALE","BLACK","N"
"159203712","159203712-30473","25-44","MALE","WHITE HISPANIC","N"
"159259634","159259634-30485","18-24","MALE","BLACK","Y"
"159868964","159868964-30556","25-44","MALE","BLACK HISPANIC","N"
"160509025","160509025-30592","25-44","MALE","WHITE HISPANIC","N"
"160509030","160509030-30596","18-24","MALE","WHITE HISPANIC","N"
"161304126","161304126-30617","25-44","MALE","BLACK","N"
"161739443","161739443-30646","25-44","MALE","BLACK","N"
"162079386","162079386-30671","<18","MALE","BLACK","N"
"162111401","162111401-30678","18-24","MALE","BLACK","N"
"162610137","162610137-30716","25-44","MALE","BLACK HISPANIC","N"
"163178158","163178158-30762","<18","MALE","BLACK","N"
"163178158","163178158-30763","25-44","MALE","BLACK","N"
"159259779","159259779-30488","25-44","MALE","WHITE HISPANIC","N"
"159259779","159259779-30489","25-44","MALE","WHITE HISPANIC","N"
"159259779","159259779-30490","18-24","MALE","WHITE HISPANIC","N"
"159259779","159259779-30491","65+","MALE","WHITE HISPANIC","N"
"163401370","163401370-30776","25-44","MALE","BLACK","Y"
"163479603","163479603-30788","25-44","MALE","BLACK","N"
"163520830","163520830-30790","18-24","MALE","BLACK HISPANIC","N"
"163875944","163875944-30830","25-44","MALE","BLACK HISPANIC","N"
"163875944","163875944-30831","<18","MALE","BLACK HISPANIC","N"
"164066251","164066251-30844","25-44","MALE","BLACK","Y"
"164814482","164814482-30914","25-44","MALE","BLACK","Y"
"165264361","165264361-30957","25-44","MALE","BLACK","N"
"165492101","165492101-30983","<18","MALE","WHITE HISPANIC","N"
"165578498","165578498-30991","25-44","MALE","BLACK","N"
"165749337","165749337-31012","45-64","MALE","WHITE HISPANIC","N"
"166188047","166188047-31031","45-64","MALE","BLACK","Y"
"166188251","166188251-31037","18-24","MALE","BLACK","N"
"166412377","166412377-31056","18-24","FEMALE","BLACK","N"
"166585771","166585771-31079","18-24","MALE","BLACK","N"
"166660834","166660834-31102","25-44","MALE","BLACK","N"
"166660834","166660834-31103","25-44","FEMALE","BLACK","N"
"166728124","166728124-31118","25-44","MALE","BLACK","N"
"167036562","167036562-31158","25-44","MALE","BLACK","N"
"167264902","167264902-31180","45-64","MALE","BLACK","N"
"168310467","168310467-31317","25-44","MALE","BLACK","N"
"168337669","168337669-31324","18-24","MALE","BLACK","N"
"168528147","168528147-31348","25-44","MALE","BLACK","N"
"169180022","169180022-31396","25-44","MALE","ASIAN / PACIFIC ISLANDER","N"
"169602973","169602973-31435","25-44","MALE","BLACK","N"
"169680539","169680539-31437","18-24","MALE","BLACK HISPANIC","N"
"170184283","170184283-31490","18-24","MALE","BLACK","N"
"170307135","170307135-31504","25-44","MALE","BLACK","N"
"170349783","170349783-31511","18-24","MALE","BLACK","Y"
"170517784","170517784-31534","25-44","MALE","BLACK","N"
"170517782","170517782-31529","25-44","MALE","BLACK","N"
"170955523","170955523-31576","25-44","MALE","WHITE HISPANIC","Y"
"171509874","171509874-31612","25-44","MALE","BLACK","N"
"171509879","171509879-31618","<18","FEMALE","BLACK","N"
"171866986","171866986-31640","25-44","MALE","BLACK","Y"
"171866986","171866986-31641","25-44","FEMALE","BLACK","N"
"171918099","171918099-31645","45-64","MALE","BLACK","N"
"172233868","172233868-31661","<18","MALE","BLACK","N"
"172402756","172402756-31673","<18","MALE","WHITE HISPANIC","Y"
"172598898","172598898-31690","25-44","MALE","BLACK","N"
"172750204","172750204-31705","25-44","MALE","BLACK","N"
"173120488","173120488-31745","25-44","MALE","BLACK","N"
"173120488","173120488-31746","18-24","MALE","BLACK","N"
"173135654","173135654-31755","25-44","MALE","BLACK","N"
"173135654","173135654-31756","25-44","MALE","BLACK","N"
"173135654","173135654-31761","18-24","MALE","BLACK","N"
"173616168","173616168-31791","45-64","MALE","BLACK","N"
"173914520","173914520-31814","25-44","MALE","BLACK HISPANIC","N"
"174535710","174535710-31855","25-44","MALE","BLACK","N"
"174579221","174579221-31857","25-44","MALE","BLACK","N"
"175573546","175573546-31914","18-24","MALE","WHITE HISPANIC","N"
"175685340","175685340-31915","<18","MALE","BLACK HISPANIC","N"
"177204825","177204825-31966","45-64","MALE","WHITE HISPANIC","N"
"177816333","177816333-31977","45-64","MALE","WHITE","Y"
"177205143","177205143-31974","25-44","MALE","BLACK","Y"
"178332734","178332734-32016","25-44","MALE","BLACK","Y"
"178480482","178480482-32023","25-44","MALE","BLACK","Y"
"178740359","178740359-32040","25-44","MALE","BLACK","N"
"179645492","179645492-32060","18-24","MALE","BLACK","Y"
"179645492","179645492-32061","18-24","MALE","BLACK","N"
"179645492","179645492-32062","18-24","MALE","BLACK","N"
"179645492","179645492-32063","18-24","MALE","BLACK","N"
"179645492","179645492-32064","18-24","MALE","BLACK","N"
"182362870","182362870-32074","25-44","MALE","WHITE HISPANIC","N"
"182362874","182362874-32078","25-44","MALE","WHITE HISPANIC","N"
"182931013","182931013-32113","25-44","MALE","BLACK","N"
"183189826","183189826-32139","18-24","MALE","BLACK","Y"
"183190790","183190790-32154","25-44","FEMALE","WHITE HISPANIC","N"
"183217905","183217905-32161","25-44","MALE","WHITE HISPANIC","N"
"183435824","183435824-32178","<18","MALE","BLACK","N"
"183435825","183435825-32179","<18","MALE","BLACK","N"
"183436386","183436386-32183","<18","FEMALE","BLACK","Y"
"184531630","184531630-32283","25-44","MALE","BLACK","N"
"184659172","184659172-32292","25-44","MALE","BLACK","N"
"184659172","184659172-32293","25-44","MALE","BLACK","N"
"184659565","184659565-32296","18-24","MALE","BLACK","N"
"184659565","184659565-32297","18-24","MALE","BLACK","N"
"184778678","184778678-32310","18-24","MALE","BLACK","N"
"184834763","184834763-32328","45-64","MALE","BLACK","N"
"185246018","185246018-32362","18-24","MALE","BLACK","N"
"185576257","185576257-32394","18-24","MALE","BLACK","N"
"185952227","185952227-32438","25-44","MALE","BLACK","N"
"186047184","186047184-32445","25-44","MALE","BLACK","N"
"186047188","186047188-32447","25-44","MALE","BLACK","N"
"186329305","186329305-32472","18-24","MALE","BLACK","N"
"186606591","186606591-32496","18-24","MALE","WHITE HISPANIC","N"
"186606591","186606591-32497","18-24","MALE","WHITE HISPANIC","N"
"186606594","186606594-32505","25-44","MALE","BLACK","N"
"186876045","186876045-32528","25-44","MALE","BLACK","N"
"186876047","186876047-32529","25-44","MALE","WHITE HISPANIC","N"
"187009713","187009713-1","25-44","MALE","BLACK","N"
"192159800","192159800-1","25-44","MALE","BLACK","N"
"187487376","187487376-1","25-44","MALE","BLACK","N"
"187642138","187642138-1","25-44","MALE","BLACK HISPANIC","Y"
"187954074","187954074-1","25-44","FEMALE","BLACK","N"
"187954074","187954074-2","18-24","FEMALE","BLACK","N"
"187954074","187954074-3","25-44","FEMALE","BLACK","N"
"188062788","188062788-1","18-24","MALE","BLACK HISPANIC","N"
"188314926","188314926-1","18-24","MALE","BLACK","N"
"188622186","188622186-1","45-64","MALE","BLACK","N"
"189580002","189580002-1","25-44","MALE","BLACK","Y"
"189580006","189580006-1","25-44","MALE","BLACK HISPANIC","Y"
"189867544","189867544-1","25-44","MALE","BLACK","N"
"189867544","189867544-2","25-44","MALE","BLACK","N"
"189869187","189869187-1","25-44","MALE","BLACK","N"
"190699721","190699721-1","18-24","MALE","BLACK","N"
"191221617","191221617-1","25-44","MALE","BLACK","N"
"191398448","191398448-1","25-44","MALE","WHITE HISPANIC","N"
"191409504","191409504-1","25-44","MALE","BLACK","Y"
"191480612","191480612-1","25-44","MALE","BLACK","N"
"191681603","191681603-1","18-24","MALE","BLACK","N"
"192059857","192059857-1","25-44","MALE","BLACK","Y"
"193214568","193214568-1","25-44","MALE","WHITE HISPANIC","N"
"193418294","193418294-1","18-24","MALE","BLACK","N"
"194527594","194527594-1","18-24","MALE","BLACK","N"
"194626068","194626068-1","25-44","MALE","BLACK","N"
"194626069","194626069-1","45-64","FEMALE","BLACK","N"
"194817576","194817576-1","25-44","MALE","BLACK","N"
"195604251","195604251-1","25-44","MALE","ASIAN / PACIFIC ISLANDER","N"
"195978521","195978521-1","45-64","MALE","BLACK","Y"
"196315235","196315235-1","25-44","MALE","BLACK","N"
"196542452","196542452-1","25-44","MALE","WHITE HISPANIC","N"
"197016008","197016008-1","25-44","MALE","BLACK HISPANIC","N"
"197016008","197016008-2","25-44","MALE","BLACK","N"
"197254458","197254458-1","<18","MALE","WHITE HISPANIC","N"
"197254458","197254458-2","45-64","MALE","WHITE HISPANIC","N"
"197381375","197381375-1","18-24","MALE","BLACK","N"
"197700946","197700946-1","25-44","MALE","BLACK","N"
"197700947","197700947-1","25-44","MALE","BLACK","N"
"198107751","198107751-1","65+","FEMALE","BLACK","N"
"198107751","198107751-2","65+","FEMALE","BLACK","N"
"198107752","198107752-1","<18","MALE","BLACK","N"
"198255469","198255469-1","25-44","MALE","WHITE HISPANIC","N"
"198350536","198350536-1","18-24","MALE","BLACK","N"
"198552994","198552994-1","18-24","MALE","BLACK","N"
"198857666","198857666-1","25-44","MALE","BLACK","N"
"198857666","198857666-2","25-44","FEMALE","BLACK","N"
"198948495","198948495-1","18-24","MALE","WHITE HISPANIC","N"
"199467222","199467222-1","25-44","MALE","WHITE HISPANIC","N"
"199467222","199467222-2","<18","MALE","WHITE HISPANIC","N"
"199526931","199526931-1","<18","FEMALE","BLACK","N"
"199741932","199741932-1","25-44","MALE","BLACK","Y"
"199742307","199742307-1","25-44","MALE","BLACK","N"
"200365029","200365029-1","25-44","MALE","WHITE HISPANIC","N"
"200365030","200365030-1","25-44","MALE","BLACK","N"
"200656488","200656488-1","18-24","MALE","BLACK","Y"
"200995689","200995689-1","45-64","MALE","BLACK","N"
"201195511","201195511-1","25-44","MALE","BLACK","N"
"201291295","201291295-1","25-44","MALE","BLACK","Y"
"201291297","201291297-1","25-44","MALE","WHITE HISPANIC","Y"
"201573937","201573937-1","25-44","MALE","WHITE HISPANIC","N"
"201573937","201573937-2","25-44","MALE","WHITE HISPANIC","N"
"201573939","201573939-1","45-64","MALE","WHITE HISPANIC","N"
"201573944","201573944-1","25-44","MALE","BLACK","N"
"201614529","201614529-1","18-24","MALE","BLACK","Y"
"201614529","201614529-2","18-24","MALE","BLACK","Y"
"201664628","201664628-1","45-64","MALE","BLACK","N"
"201664631","201664631-1","25-44","MALE","BLACK","N"
"201851564","201851564-1","25-44","MALE","WHITE HISPANIC","N"
"201858653","201858653-1","45-64","FEMALE","WHITE HISPANIC","Y"
"201858653","201858653-2","45-64","MALE","WHITE HISPANIC","N"
"202457199","202457199-1","25-44","FEMALE","BLACK","Y"
"202770945","202770945-1","25-44","MALE","BLACK","Y"
"202770950","202770950-1","18-24","MALE","BLACK","N"
"202770950","202770950-2","18-24","MALE","BLACK","N"
"202770950","202770950-3","25-44","MALE","BLACK","N"
"203041424","203041424-1","25-44","MALE","WHITE","Y"
"203676930","203676930-1","25-44","MALE","BLACK","Y"
"204458421","204458421-1","18-24","MALE","BLACK","N"
"206195056","206195056-1","18-24","MALE","BLACK","N"
"206875589","206875589-1","18-24","MALE","BLACK","N"
"206875589","206875589-2","45-64","MALE","BLACK HISPANIC","N"
"206898769","206898769-1","18-24","MALE","BLACK","N"
"206898769","206898769-2","18-24","MALE","BLACK","N"
"206931573","206931573-1","18-24","MALE","WHITE HISPANIC","N"
"209029422","209029422-1","18-24","MALE","BLACK","Y"
"210156782","210156782-1","25-44","MALE","BLACK","N"
