"INCIDENT_KEY","PERP_ID","PERP_AGE_GROUP","PERP_SEX","PERP_RACE"
"262334288","262334288-2","18-24","MALE","BLACK"
"262334288","262334288-1","25-44","MALE","BLACK"
"260523676","260523676-1","<18","MALE","BLACK"
"254911480","254911480-2","18-24","MALE","BLACK"
"254764250","254764250-1","25-44","MALE","BLACK"
"253193764","253193764-1","25-44","MALE","BLACK"
"251813843","251813843-1","25-44","MALE","BLACK"
"251681400","251681400-1","25-44","MALE","BLACK"
"251361930","251361930-2","18-24","MALE","BLACK"
"251361930","251361930-1","<18","MALE","BLACK"
"251315306","251315306-1","25-44","MALE","BLACK"
"250858391","250858391-1","25-44","MALE","BLACK"
"250279879","250279879-1","25-44","FEMALE","BLACK"
"249908870","249908870-2","25-44","FEMALE","BLACK"
"249864777","249864777-1","18-24","MALE","BLACK"
"322275916","322275916-1","<18","MALE","BLACK"
"321441300","321441300-1","25-44","MALE","BLACK"
"321610899","321610899-1","<18","MALE","BLACK"
"317958645","317958645-1","18-24","MALE","BLACK"
"316579811","316579811-1","25-44","MALE","BLACK"
"315819010","315819010-1","18-24","MALE","BLACK"
"313284602","313284602-1","25-44","MALE","BLACK"
"313097430","313097430-3","25-44","MALE","BLACK"
"313097430","313097430-2","25-44","MALE","BLACK"
"312371510","312371510-2","18-24","MALE","BLACK"
"312371510","312371510-1","18-24","MALE","BLACK"
"311757222","311757222-4","<18","MALE","BLACK"
"311757222","311757222-3","<18","MALE","BLACK"
"311757222","311757222-2","25-44","MALE","BLACK"
"311327863","311327863-3","25-44","MALE","BLACK"
"311327863","311327863-2","25-44","MALE","BLACK"
"311327863","311327863-1","18-24","MALE","BLACK"
"310867868","310867868-1","18-24","MALE","BLACK"
"310368190","310368190-2","45-64","MALE","BLACK"
"310368190","310368190-1","45-64","MALE","BLACK"
"310357834","310357834-1","25-44","MALE","BLACK"
"309456641","309456641-1","45-64","MALE","BLACK"
"309147442","309147442-1","45-64","MALE","BLACK"
"308763150","308763150-1","18-24","MALE","BLACK"
"234268730","234268730-2","18-24","MALE","BLACK"
"234268730","234268730-1","18-24","FEMALE","BLACK"
"234070579","234070579-1","25-44","MALE","BLACK"
"233942902","233942902-1","18-24","MALE","BLACK"
"233210855","233210855-3","18-24","MALE","BLACK"
"233210855","233210855-2","18-24","MALE","BLACK"
"233080845","233080845-2","18-24","MALE","BLACK"
"233080845","233080845-1","<18","MALE","BLACK"
"232978166","232978166-1","25-44","MALE","BLACK"
"232291901","232291901-1","25-44","MALE","BLACK"
"231965177","231965177-1","25-44","MALE","BLACK"
"231671194","231671194-1","25-44","MALE","BLACK"
"231352384","231352384-1","25-44","MALE","BLACK"
"231005013","231005013-1","18-24","MALE","BLACK"
"230741754","230741754-1","25-44","MALE","BLACK"
"230741369","230741369-2","18-24","MALE","BLACK"
"230741369","230741369-1","<18","MALE","BLACK"
"230232276","230232276-1","25-44","MALE","BLACK"
"229993321","229993321-1","25-44","MALE","BLACK"
"229946095","229946095-1","25-44","MALE","BLACK"
"229824436","229824436-1","25-44","MALE","BLACK"
"229494938","229494938-1","25-44","MALE","BLACK"
"229188281","229188281-1","25-44","MALE","BLACK"
"228369052","228369052-2","25-44","MALE","BLACK"
"228369052","228369052-1","25-44","MALE","BLACK"
"228162837","228162837-1","25-44","MALE","BLACK"
"320877702","320877702-1","45-64","MALE","BLACK"
"320540767","320540767-4","<18","MALE","BLACK"
"320540767","320540767-3","18-24","MALE","BLACK"
"320540767","320540767-2","<18","MALE","BLACK"
"320540767","320540767-1","<18","MALE","BLACK"
"319209996","319209996-1","45-64","MALE","BLACK"
"315569217","315569217-2","<18","MALE","BLACK"
"315569217","315569217-1","18-24","MALE","BLACK"
"314616793","314616793-1","25-44","MALE","BLACK"
"313852333","313852333-1","<18","MALE","BLACK"
"313792435","313792435-1","25-44","MALE","BLACK"
"312797203","312797203-1","25-44","MALE","BLACK"
"310352507","310352507-2","18-24","MALE","BLACK"
"310276533","310276533-3","18-24","MALE","BLACK"
"310276533","310276533-2","18-24","MALE","BLACK"
"308717967","308717967-1","<18","MALE","BLACK"
"308455131","308455131-2","25-44","MALE","BLACK"
"307066945","307066945-1","18-24","MALE","BLACK"
"305637549","305637549-1","18-24","MALE","BLACK"
"304199342","304199342-2","<18","MALE","BLACK"
"304199342","304199342-1","18-24","MALE","BLACK"
"303806896","303806896-1","45-64","FEMALE","BLACK"
"302197815","302197815-1","45-64","MALE","BLACK"
"301679844","301679844-1","25-44","MALE","BLACK"
"300295604","300295604-1","<18","MALE","BLACK"
"298949943","298949943-1","25-44","MALE","BLACK"
"298909834","298909834-1","45-64","MALE","BLACK"
"298357805","298357805-1","25-44","MALE","BLACK"
"298147867","298147867-1","<18","MALE","BLACK"
"297922102","297922102-1","18-24","MALE","BLACK"
"297863727","297863727-1","25-44","MALE","BLACK"
"297453074","297453074-1","25-44","MALE","BLACK"
"296643609","296643609-1","25-44","MALE","BLACK"
"296005398","296005398-1","18-24","MALE","BLACK"
"295480502","295480502-1","25-44","MALE","BLACK"
"295230671","295230671-1","18-24","MALE","BLACK"
"294430757","294430757-1","25-44","MALE","BLACK"
"294430754","294430754-1","18-24","MALE","BLACK"
"294249516","294249516-2","18-24","MALE","BLACK"
"294249516","294249516-1","<18","MALE","BLACK"
"293603065","293603065-1","<18","MALE","BLACK"
"292948001","292948001-1","25-44","MALE","BLACK"
"292624273","292624273-1","45-64","MALE","BLACK"
"290733180","290733180-1","25-44","MALE","BLACK"
"290128857","290128857-1","18-24","MALE","BLACK"
